Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763749404,11:05:50,0.00313440,0.00334120,0.00179119,0.00332972,0.00287717,0.00271436,0.00240840,0.00448430
1763749414,11:06:00,0.00376210,0.00345572,0.00181319,0.00267541,0.00305082,0.00275903,0.00273076,0.00403400
1763749424,11:06:10,0.00357310,0.00316771,0.00175719,0.00258914,0.00308928,0.00280749,0.00249658,0.00407815
1763749434,11:06:20,0.00321162,0.00346107,0.00164362,0.00308446,0.00283399,0.00280264,0.00248629,0.00383402
1763749444,11:06:30,0.00335041,0.00353930,0.00159605,0.00256044,0.00270169,0.00264579,0.00243482,0.00361522
1763749454,11:06:40,0.00318514,0.00333768,0.00159323,0.00276975,0.00263104,0.00267393,0.00240314,0.00403769
1763749464,11:06:50,0.00336297,0.00340094,0.00137480,0.00293794,0.00294947,0.00283515,0.00250153,0.00389342
1763749474,11:07:00,0.00370630,0.00314277,0.00166782,0.00278062,0.00282921,0.00243132,0.00243533,0.00393128
1763749484,11:07:10,0.00340379,0.00316409,0.00165686,0.00300200,0.00291851,0.00258292,0.00229738,0.00413948
1763749494,11:07:20,0.00328810,0.00323161,0.00173765,0.00291284,0.00265874,0.00291070,0.00260382,0.00398166
1763749504,11:07:30,0.00304452,0.00332776,0.00162398,0.00277732,0.00262573,0.00293803,0.00239879,0.00407918
1763749514,11:07:40,0.00312721,0.00302087,0.00181144,0.00284309,0.00271312,0.00229198,0.00241893,0.00376807
1763749524,11:07:50,0.00284658,0.00308148,0.00160509,0.00276219,0.00272300,0.00265019,0.00250330,0.00397793
1763749534,11:08:00,0.00367868,0.00325604,0.00176970,0.00319651,0.00279440,0.00271585,0.00231174,0.00418104
1763749544,11:08:10,0.00288570,0.00324112,0.00164435,0.00258685,0.00290644,0.00242151,0.00242706,0.00366008
1763749554,11:08:20,0.00314054,0.00354956,0.00155678,0.00265149,0.00274582,0.00276551,0.00235263,0.00392448
1763749564,11:08:30,0.00309898,0.00349349,0.00157335,0.00270173,0.00263213,0.00270081,0.00229213,0.00385670
1763749574,11:08:40,0.00345271,0.00327476,0.00142031,0.00259798,0.00281291,0.00250725,0.00219552,0.00375725
1763749584,11:08:50,0.00345208,0.00322006,0.00160346,0.00291823,0.00279129,0.00243246,0.00228124,0.00391499
1763749594,11:09:00,0.00322792,0.00322440,0.00138458,0.00298996,0.00264418,0.00260903,0.00213198,0.00357595
1763749604,11:09:10,0.00338451,0.00298701,0.00163553,0.00236646,0.00273506,0.00220798,0.00226191,0.00384308
1763749614,11:09:20,0.00303509,0.00302961,0.00148785,0.00319805,0.00270888,0.00248756,0.00224492,0.00370308
1763749624,11:09:30,0.00324060,0.00311687,0.00148395,0.00257528,0.00254787,0.00274069,0.00236893,0.00404185
1763749634,11:09:40,0.00333018,0.00297325,0.00152601,0.00286970,0.00263333,0.00269953,0.00230241,0.00369258
1763749644,11:09:50,0.00328571,0.00318249,0.00154166,0.00282189,0.00244931,0.00252661,0.00217527,0.00383150
1763749654,11:10:00,0.00332391,0.00306369,0.00144337,0.00236880,0.00258972,0.00254399,0.00241180,0.00364882
1763749664,11:10:10,0.00354359,0.00317686,0.00140925,0.00266881,0.00255253,0.00258496,0.00216428,0.00373210
1763749674,11:10:20,0.00334521,0.00287037,0.00150612,0.00287117,0.00260986,0.00239060,0.00243317,0.00384199
1763749684,11:10:30,0.00301260,0.00312578,0.00157431,0.00286001,0.00257921,0.00229141,0.00236359,0.00368346
1763749694,11:10:40,0.00297249,0.00316692,0.00140794,0.00252787,0.00263409,0.00229240,0.00227238,0.00355864
1763749704,11:10:50,0.00292724,0.00302504,0.00138191,0.00238603,0.00254192,0.00244279,0.00221531,0.00388980
1763749714,11:11:00,0.00293990,0.00326847,0.00140526,0.00273489,0.00261861,0.00237225,0.00209568,0.00382205
1763749724,11:11:10,0.00282345,0.00322936,0.00133276,0.00241275,0.00243965,0.00247691,0.00210312,0.00374367
1763749734,11:11:20,0.00315989,0.00310747,0.00134445,0.00272284,0.00246720,0.00255086,0.00214450,0.00344199
1763749744,11:11:30,0.00285097,0.00310466,0.00147485,0.00296091,0.00249289,0.00245190,0.00217022,0.00382197
1763749754,11:11:40,0.00298050,0.00277986,0.00153509,0.00257414,0.00249178,0.00260174,0.00236906,0.00369441
1763749764,11:11:50,0.00353874,0.00295346,0.00153854,0.00289483,0.00245675,0.00259484,0.00232919,0.00370066
1763749774,11:12:00,0.00318595,0.00311017,0.00145098,0.00250072,0.00245937,0.00246972,0.00212784,0.00375206
1763749784,11:12:10,0.00294108,0.00288804,0.00137560,0.00277756,0.00250302,0.00224695,0.00219285,0.00394013
1763749794,11:12:20,0.00313684,0.00301551,0.00151888,0.00269834,0.00247064,0.00214876,0.00223261,0.00328966
1763749804,11:12:30,0.00292575,0.00307469,0.00157805,0.00266080,0.00260751,0.00230914,0.00204053,0.00365434
1763749814,11:12:40,0.00335803,0.00300392,0.00137944,0.00247336,0.00250611,0.00237000,0.00213838,0.00364988
1763749824,11:12:50,0.00328099,0.00289697,0.00135157,0.00272030,0.00252552,0.00210732,0.00214471,0.00384032
1763749834,11:13:00,0.00315691,0.00291609,0.00140184,0.00254218,0.00232395,0.00250878,0.00203240,0.00358813
1763749844,11:13:10,0.00295171,0.00292080,0.00153858,0.00249190,0.00228099,0.00230113,0.00197547,0.00390840
1763749854,11:13:20,0.00279620,0.00287844,0.00135470,0.00253222,0.00231812,0.00253605,0.00206574,0.00356091
1763749864,11:13:30,0.00271405,0.00308940,0.00139896,0.00237222,0.00243232,0.00221263,0.00207831,0.00335531
1763749874,11:13:40,0.00290947,0.00311211,0.00137909,0.00271369,0.00245213,0.00252368,0.00205376,0.00371230
1763749884,11:13:50,0.00330158,0.00285685,0.00147413,0.00276556,0.00240477,0.00236395,0.00226150,0.00360144
1763749894,11:14:00,0.00288469,0.00277240,0.00135015,0.00232416,0.00236452,0.00231810,0.00201519,0.00326832
1763749904,11:14:10,0.00280060,0.00275126,0.00139182,0.00291260,0.00233752,0.00231458,0.00194789,0.00367595
1763749914,11:14:20,0.00290715,0.00304734,0.00144961,0.00271708,0.00234237,0.00246508,0.00216868,0.00367845
1763749924,11:14:30,0.00270491,0.00291854,0.00130767,0.00247393,0.00238312,0.00243042,0.00205532,0.00366131
1763749934,11:14:40,0.00291031,0.00276636,0.00141998,0.00211095,0.00241662,0.00213218,0.00206272,0.00373902
1763749944,11:14:50,0.00293443,0.00252914,0.00143902,0.00261740,0.00242217,0.00211224,0.00194738,0.00348742
1763749954,11:15:00,0.00287328,0.00261497,0.00139328,0.00277071,0.00240337,0.00238611,0.00195436,0.00369613
1763749964,11:15:10,0.00278830,0.00303791,0.00134586,0.00262546,0.00233802,0.00259428,0.00209124,0.00356964
1763749974,11:15:20,0.00317454,0.00279624,0.00139081,0.00226567,0.00228966,0.00214765,0.00204470,0.00357566
1763749984,11:15:30,0.00278029,0.00277053,0.00139488,0.00221791,0.00242268,0.00210951,0.00215792,0.00338826
1763749994,11:15:40,0.00260869,0.00260052,0.00152685,0.00264862,0.00236572,0.00246980,0.00205384,0.00368138
1763750004,11:15:50,0.00310070,0.00288060,0.00131205,0.00263739,0.00226370,0.00255129,0.00201549,0.00358536
1763750014,11:16:00,0.00310687,0.00281675,0.00141103,0.00270925,0.00225879,0.00223762,0.00192664,0.00346731
1763750024,11:16:10,0.00333065,0.00283636,0.00128836,0.00272354,0.00232487,0.00228088,0.00203316,0.00349889
1763750034,11:16:20,0.00281028,0.00276878,0.00139316,0.00251003,0.00221941,0.00224455,0.00191990,0.00348993
1763750044,11:16:30,0.00258326,0.00280706,0.00126219,0.00249900,0.00248394,0.00254383,0.00209229,0.00360483
1763750054,11:16:40,0.00269907,0.00289585,0.00143315,0.00248445,0.00231413,0.00224481,0.00205313,0.00339427
1763750064,11:16:50,0.00333137,0.00270577,0.00133426,0.00228604,0.00243180,0.00230390,0.00201824,0.00345064
1763750074,11:17:00,0.00300071,0.00271177,0.00149625,0.00245716,0.00244456,0.00232491,0.00206725,0.00364354
1763750084,11:17:10,0.00274933,0.00261771,0.00143351,0.00261767,0.00244383,0.00218728,0.00203478,0.00347495
1763750094,11:17:20,0.00274603,0.00289020,0.00143581,0.00254317,0.00228398,0.00228978,0.00203362,0.00367237
1763750104,11:17:30,0.00302626,0.00271489,0.00121527,0.00274176,0.00222658,0.00240009,0.00199403,0.00345829
1763750114,11:17:40,0.00276441,0.00279816,0.00128552,0.00263007,0.00229889,0.00221178,0.00185919,0.00353291
1763750124,11:17:50,0.00259394,0.00286161,0.00129732,0.00262726,0.00215698,0.00219888,0.00211285,0.00325426
1763750134,11:18:00,0.00288611,0.00282201,0.00131309,0.00273443,0.00213798,0.00232520,0.00193968,0.00339413
1763750144,11:18:10,0.00263212,0.00284283,0.00127053,0.00237447,0.00214355,0.00208565,0.00181325,0.00360500
1763750154,11:18:20,0.00300536,0.00265401,0.00113664,0.00243745,0.00220676,0.00244175,0.00200126,0.00348543
1763750164,11:18:30,0.00262473,0.00294681,0.00132225,0.00239956,0.00227754,0.00217888,0.00211075,0.00342272
1763750174,11:18:40,0.00279394,0.00276316,0.00129331,0.00227900,0.00220978,0.00220723,0.00198464,0.00324503
1763750184,11:18:50,0.00256406,0.00265923,0.00125475,0.00229188,0.00227765,0.00240589,0.00182051,0.00346583
1763750194,11:19:00,0.00332780,0.00255942,0.00151306,0.00249205,0.00216267,0.00223342,0.00190791,0.00312795
1763750204,11:19:10,0.00279419,0.00257557,0.00132561,0.00266505,0.00225056,0.00224728,0.00189161,0.00326060
1763750214,11:19:20,0.00285284,0.00260639,0.00140586,0.00259992,0.00219290,0.00225646,0.00201970,0.00354723
1763750224,11:19:30,0.00231253,0.00270880,0.00130711,0.00251328,0.00228067,0.00203921,0.00186265,0.00352281
1763750234,11:19:40,0.00247642,0.00275518,0.00133653,0.00216558,0.00227266,0.00216032,0.00190016,0.00346498
1763750244,11:19:50,0.00306689,0.00270354,0.00125167,0.00222798,0.00214680,0.00211794,0.00182730,0.00343498
1763750254,11:20:00,0.00305701,0.00266482,0.00141579,0.00244418,0.00206852,0.00214360,0.00182782,0.00327991
1763750264,11:20:10,0.00308689,0.00265969,0.00129634,0.00243133,0.00206846,0.00237870,0.00183353,0.00325355
1763750274,11:20:20,0.00312165,0.00257845,0.00132591,0.00241515,0.00212122,0.00207593,0.00187835,0.00326076
1763750284,11:20:30,0.00272658,0.00260572,0.00126657,0.00258468,0.00218899,0.00224110,0.00197700,0.00352412
1763750294,11:20:40,0.00245677,0.00250723,0.00132867,0.00249789,0.00220300,0.00238818,0.00197087,0.00325289
1763750304,11:20:50,0.00280762,0.00273009,0.00127444,0.00270451,0.00214785,0.00239284,0.00187990,0.00366812
1763750314,11:21:00,0.00307672,0.00260536,0.00120327,0.00220548,0.00220770,0.00238243,0.00190062,0.00335810
1763750324,11:21:10,0.00280669,0.00266761,0.00123206,0.00232247,0.00215835,0.00226630,0.00199008,0.00322418
1763750334,11:21:20,0.00278871,0.00243862,0.00126251,0.00202531,0.00222025,0.00200675,0.00186214,0.00340442
1763750344,11:21:30,0.00291563,0.00262433,0.00119611,0.00215854,0.00219215,0.00218997,0.00197312,0.00336498
1763750354,11:21:40,0.00302427,0.00255046,0.00131110,0.00236175,0.00216396,0.00205657,0.00175192,0.00346755
1763750364,11:21:50,0.00329728,0.00258343,0.00129408,0.00214726,0.00223916,0.00224250,0.00191813,0.00349515
1763750374,11:22:00,0.00237980,0.00260903,0.00127940,0.00234483,0.00219483,0.00212461,0.00180170,0.00346137
1763750384,11:22:10,0.00321632,0.00258946,0.00117157,0.00246832,0.00218629,0.00242157,0.00193394,0.00324578
1763750394,11:22:20,0.00262953,0.00241019,0.00130640,0.00212419,0.00218560,0.00211678,0.00186372,0.00345281
1763750404,11:22:30,0.00254265,0.00278722,0.00132378,0.00226995,0.00219811,0.00210361,0.00182084,0.00335239
1763750414,11:22:40,0.00283580,0.00280334,0.00127646,0.00247477,0.00208432,0.00209106,0.00203257,0.00327139
1763750424,11:22:50,0.00302824,0.00262297,0.00126784,0.00226741,0.00206652,0.00197199,0.00190717,0.00324025
1763750434,11:23:00,0.00264785,0.00267294,0.00119344,0.00223068,0.00216226,0.00204802,0.00195762,0.00359411
1763750444,11:23:10,0.00287986,0.00256201,0.00120587,0.00219633,0.00225954,0.00206585,0.00172181,0.00330032
1763750454,11:23:20,0.00278610,0.00260213,0.00130156,0.00251024,0.00209861,0.00228125,0.00179041,0.00328974
1763750464,11:23:30,0.00280119,0.00258056,0.00116464,0.00208103,0.00217022,0.00206107,0.00182514,0.00324298
1763750474,11:23:40,0.00309726,0.00263778,0.00133740,0.00252428,0.00214721,0.00229487,0.00173717,0.00313163
1763750484,11:23:50,0.00300810,0.00251440,0.00122014,0.00229183,0.00218647,0.00229353,0.00171760,0.00315671
1763750494,11:24:00,0.00268355,0.00249324,0.00120516,0.00183587,0.00204540,0.00217546,0.00177826,0.00346986
1763750504,11:24:10,0.00281615,0.00257493,0.00130152,0.00242552,0.00196197,0.00213402,0.00187095,0.00358516
1763750514,11:24:20,0.00270367,0.00273059,0.00135579,0.00222237,0.00205916,0.00189302,0.00177447,0.00335743
1763750524,11:24:30,0.00310749,0.00248799,0.00126580,0.00186254,0.00222707,0.00221873,0.00189203,0.00343198
1763750534,11:24:40,0.00257443,0.00249986,0.00123139,0.00227767,0.00215840,0.00207992,0.00175923,0.00342999
1763750544,11:24:50,0.00260635,0.00247745,0.00122355,0.00229731,0.00218715,0.00216054,0.00188033,0.00331494
1763750554,11:25:00,0.00290668,0.00257901,0.00127366,0.00245613,0.00215248,0.00205094,0.00184276,0.00321635
1763750564,11:25:10,0.00275472,0.00264725,0.00115791,0.00231378,0.00224818,0.00218213,0.00182677,0.00312560
1763750574,11:25:20,0.00275219,0.00261071,0.00123556,0.00235771,0.00200485,0.00199328,0.00186707,0.00325769
1763750584,11:25:30,0.00308634,0.00245188,0.00128793,0.00234779,0.00200240,0.00212037,0.00183896,0.00322770
1763750594,11:25:40,0.00296890,0.00251363,0.00116281,0.00235675,0.00201924,0.00220095,0.00187462,0.00331604
1763750604,11:25:50,0.00263969,0.00251595,0.00137175,0.00253423,0.00220544,0.00206208,0.00180629,0.00324739
1763750614,11:26:00,0.00259312,0.00243116,0.00117490,0.00230389,0.00207861,0.00208611,0.00184547,0.00327183
1763750624,11:26:10,0.00232558,0.00257962,0.00132252,0.00230756,0.00215258,0.00190688,0.00174895,0.00315445
1763750634,11:26:20,0.00239194,0.00229388,0.00123585,0.00222292,0.00207965,0.00215224,0.00180462,0.00318068
1763750644,11:26:30,0.00234436,0.00245020,0.00128222,0.00246217,0.00216858,0.00220104,0.00185046,0.00325367
1763750654,11:26:40,0.00236435,0.00242782,0.00113592,0.00212401,0.00191549,0.00220336,0.00174733,0.00311537
1763750664,11:26:50,0.00259648,0.00254447,0.00120335,0.00207831,0.00211964,0.00207498,0.00177100,0.00324739
1763750674,11:27:00,0.00250340,0.00243958,0.00109859,0.00219591,0.00206850,0.00203580,0.00179122,0.00320050
1763750684,11:27:10,0.00258134,0.00233329,0.00111569,0.00215172,0.00211239,0.00203375,0.00184797,0.00338879
1763750694,11:27:20,0.00310773,0.00254020,0.00130190,0.00243281,0.00218057,0.00197656,0.00188634,0.00301838
1763750704,11:27:30,0.00282221,0.00238407,0.00139284,0.00219883,0.00204539,0.00220294,0.00189876,0.00323688
1763750714,11:27:40,0.00254290,0.00264974,0.00113006,0.00229612,0.00209863,0.00195403,0.00182172,0.00310768
1763750724,11:27:50,0.00282831,0.00239846,0.00124517,0.00188953,0.00198684,0.00199604,0.00193902,0.00330788
1763750734,11:28:00,0.00236950,0.00229131,0.00121867,0.00204394,0.00205426,0.00221895,0.00184968,0.00327251
1763750744,11:28:10,0.00276147,0.00247983,0.00110203,0.00253680,0.00208215,0.00199556,0.00166882,0.00314108
1763750754,11:28:20,0.00288614,0.00258716,0.00111130,0.00214554,0.00207233,0.00221588,0.00176935,0.00323771
1763750764,11:28:30,0.00301674,0.00250875,0.00095740,0.00214974,0.00211525,0.00220884,0.00170638,0.00307200
1763750774,11:28:40,0.00242566,0.00249470,0.00110710,0.00222708,0.00208320,0.00197309,0.00176452,0.00342538
1763750784,11:28:50,0.00294779,0.00255716,0.00121544,0.00206116,0.00201146,0.00221495,0.00177814,0.00336261
1763750794,11:29:00,0.00257683,0.00240401,0.00126761,0.00233208,0.00191531,0.00192826,0.00177546,0.00324692
1763750804,11:29:10,0.00283407,0.00247037,0.00112771,0.00244538,0.00202356,0.00209593,0.00177442,0.00333256
1763750814,11:29:20,0.00243006,0.00245822,0.00122489,0.00214894,0.00204126,0.00199799,0.00168715,0.00322499
1763750824,11:29:30,0.00256263,0.00243195,0.00127023,0.00255786,0.00209742,0.00211490,0.00169840,0.00341579
1763750834,11:29:40,0.00282444,0.00246532,0.00115664,0.00213375,0.00212664,0.00202027,0.00178331,0.00324283
1763750844,11:29:50,0.00252889,0.00229314,0.00123737,0.00214237,0.00209350,0.00206670,0.00173156,0.00322176
1763750854,11:30:00,0.00243401,0.00234099,0.00097821,0.00201972,0.00198471,0.00176900,0.00180557,0.00312738
1763750864,11:30:10,0.00251334,0.00242614,0.00116594,0.00217042,0.00206028,0.00199021,0.00165776,0.00333614
1763750874,11:30:20,0.00281868,0.00228084,0.00111193,0.00247893,0.00199686,0.00220632,0.00196712,0.00316761
1763750884,11:30:30,0.00289968,0.00227601,0.00117972,0.00233990,0.00202140,0.00197916,0.00177235,0.00311806
1763750894,11:30:40,0.00225941,0.00241473,0.00115809,0.00221083,0.00196957,0.00219028,0.00170888,0.00304658
1763750904,11:30:50,0.00275192,0.00224752,0.00128466,0.00227758,0.00204444,0.00186742,0.00173249,0.00311130
1763750914,11:31:00,0.00273140,0.00264866,0.00119205,0.00238848,0.00207420,0.00209444,0.00176626,0.00320029
1763750924,11:31:10,0.00307969,0.00237551,0.00116390,0.00239854,0.00209520,0.00202453,0.00178778,0.00324852
1763750934,11:31:20,0.00271753,0.00259683,0.00114052,0.00255477,0.00187966,0.00210378,0.00173780,0.00316748
1763750944,11:31:30,0.00242510,0.00246181,0.00114464,0.00231506,0.00200669,0.00193452,0.00177662,0.00307877
1763750954,11:31:40,0.00225864,0.00236141,0.00122194,0.00219161,0.00198841,0.00209553,0.00163114,0.00332196
1763750964,11:31:50,0.00260538,0.00235402,0.00114444,0.00218869,0.00190421,0.00209046,0.00170078,0.00320997
1763750974,11:32:00,0.00227610,0.00238358,0.00119765,0.00230894,0.00193316,0.00187962,0.00176395,0.00311931
1763750984,11:32:10,0.00231641,0.00252238,0.00120125,0.00253788,0.00195541,0.00204746,0.00170551,0.00339972
1763750994,11:32:20,0.00270730,0.00249434,0.00111883,0.00206618,0.00206993,0.00201757,0.00174477,0.00292781
1763751004,11:32:30,0.00262626,0.00240598,0.00105671,0.00207158,0.00189267,0.00209341,0.00160332,0.00330706
1763751014,11:32:40,0.00247688,0.00255948,0.00120635,0.00234121,0.00199325,0.00208221,0.00167390,0.00331902
1763751024,11:32:50,0.00266514,0.00237201,0.00116938,0.00217425,0.00191915,0.00188756,0.00182168,0.00301130
1763751034,11:33:00,0.00264215,0.00238575,0.00119128,0.00202429,0.00209263,0.00213409,0.00178101,0.00315375
1763751044,11:33:10,0.00291001,0.00225100,0.00108450,0.00228123,0.00206956,0.00213940,0.00163369,0.00310585
1763751054,11:33:20,0.00285900,0.00239669,0.00120951,0.00193020,0.00189617,0.00198900,0.00161063,0.00316198
1763751064,11:33:30,0.00269637,0.00241871,0.00117636,0.00228951,0.00194551,0.00218305,0.00172768,0.00310569
1763751074,11:33:40,0.00262318,0.00225138,0.00133721,0.00215265,0.00205283,0.00200460,0.00174212,0.00294745
1763751084,11:33:50,0.00271810,0.00247725,0.00114330,0.00218453,0.00193981,0.00212943,0.00157307,0.00308377
1763751094,11:34:00,0.00242142,0.00238691,0.00108226,0.00211787,0.00201906,0.00207231,0.00156253,0.00301749
1763751104,11:34:10,0.00258995,0.00231341,0.00115316,0.00207447,0.00187501,0.00216647,0.00159366,0.00314481
1763751114,11:34:20,0.00252632,0.00218437,0.00123153,0.00219465,0.00181400,0.00178662,0.00174384,0.00326866
1763751124,11:34:30,0.00247953,0.00257448,0.00110219,0.00218355,0.00197920,0.00195992,0.00170854,0.00320571
1763751134,11:34:40,0.00233466,0.00244870,0.00108615,0.00208888,0.00188513,0.00194126,0.00164342,0.00316932
1763751144,11:34:50,0.00274093,0.00251351,0.00117467,0.00236872,0.00188615,0.00192016,0.00166354,0.00317183
1763751154,11:35:00,0.00275736,0.00227604,0.00119999,0.00215292,0.00195307,0.00187334,0.00178979,0.00307388
1763751164,11:35:10,0.00253679,0.00235947,0.00111925,0.00213512,0.00191097,0.00217794,0.00168013,0.00326274
1763751174,11:35:20,0.00281107,0.00235447,0.00122490,0.00187454,0.00188674,0.00186206,0.00168845,0.00329378
1763751184,11:35:30,0.00243645,0.00253100,0.00109193,0.00239534,0.00184716,0.00199175,0.00172076,0.00332146
1763751194,11:35:40,0.00233121,0.00214623,0.00118506,0.00219051,0.00201514,0.00207233,0.00168448,0.00304687
1763751204,11:35:50,0.00238007,0.00248726,0.00122610,0.00242098,0.00199294,0.00207865,0.00165404,0.00309182
1763751214,11:36:00,0.00232121,0.00245901,0.00115101,0.00206169,0.00202591,0.00197707,0.00156615,0.00308986
1763751224,11:36:10,0.00293133,0.00253987,0.00115522,0.00214409,0.00191521,0.00216733,0.00174338,0.00330754
1763751234,11:36:20,0.00251340,0.00231445,0.00100889,0.00226420,0.00200070,0.00182511,0.00166657,0.00319848
1763751244,11:36:30,0.00227099,0.00234424,0.00119721,0.00218428,0.00199194,0.00196158,0.00182293,0.00311651
1763751254,11:36:40,0.00247990,0.00254756,0.00117642,0.00222537,0.00175465,0.00196111,0.00171103,0.00302216
1763751264,11:36:50,0.00269652,0.00220872,0.00119956,0.00209641,0.00193612,0.00188612,0.00164779,0.00293740
1763751274,11:37:00,0.00250791,0.00219893,0.00103782,0.00189453,0.00196524,0.00202486,0.00162924,0.00300280
1763751284,11:37:10,0.00219144,0.00236619,0.00110152,0.00219182,0.00180550,0.00193955,0.00161409,0.00297136
1763751294,11:37:20,0.00231430,0.00219371,0.00112454,0.00202636,0.00181515,0.00214891,0.00175387,0.00304580
1763751304,11:37:30,0.00296263,0.00233385,0.00107751,0.00199574,0.00198711,0.00197072,0.00159787,0.00314450
1763751314,11:37:40,0.00256012,0.00252457,0.00108726,0.00216217,0.00182251,0.00190670,0.00168062,0.00313127
1763751324,11:37:50,0.00257633,0.00235049,0.00108324,0.00219495,0.00199108,0.00203891,0.00161616,0.00313306
1763751334,11:38:00,0.00227080,0.00232611,0.00121446,0.00196678,0.00194390,0.00204327,0.00166144,0.00320666
1763751344,11:38:10,0.00301047,0.00234061,0.00115465,0.00195152,0.00183978,0.00193594,0.00169593,0.00307570
1763751354,11:38:20,0.00245194,0.00231109,0.00113242,0.00231853,0.00180889,0.00206428,0.00172042,0.00318984
1763751364,11:38:30,0.00218901,0.00243747,0.00112457,0.00224027,0.00191253,0.00198117,0.00168598,0.00315370
1763751374,11:38:40,0.00261593,0.00245805,0.00108623,0.00222198,0.00191210,0.00197272,0.00155170,0.00284817
