Timestamp,DateTime,TEC1_Optimal(V),TEC2_Optimal(V),TEC3_Optimal(V),TEC4_Optimal(V),TEC5_Optimal(V),TEC6_Optimal(V),TEC7_Optimal(V),TEC8_Optimal(V)
1763691269,12:48:40,0.00162770,0.00320903,0.00275480,0.00195720,0.00108577,0.00148295,0.00391584,0.00172903
1763691279,12:48:50,0.00144031,0.00302988,0.00291448,0.00166398,0.00106193,0.00141958,0.00358498,0.00169260
1763691289,12:49:00,0.00129246,0.00309559,0.00236537,0.00182267,0.00109046,0.00134809,0.00374424,0.00170322
1763691299,12:49:10,0.00154581,0.00342333,0.00267762,0.00171321,0.00114433,0.00134306,0.00347883,0.00163555
1763691309,12:49:20,0.00147849,0.00321982,0.00277039,0.00159843,0.00103303,0.00137636,0.00381822,0.00176927
1763691319,12:49:30,0.00153262,0.00333817,0.00254509,0.00179311,0.00120356,0.00137349,0.00359686,0.00168196
1763691329,12:49:40,0.00144185,0.00305095,0.00302794,0.00160873,0.00103980,0.00147687,0.00349881,0.00169576
1763691339,12:49:50,0.00142876,0.00316510,0.00259377,0.00165910,0.00114617,0.00131437,0.00395210,0.00161852
1763691349,12:50:00,0.00158654,0.00288726,0.00229086,0.00156920,0.00118168,0.00138779,0.00336321,0.00171675
1763691359,12:50:10,0.00134353,0.00322631,0.00255604,0.00162821,0.00112243,0.00133737,0.00359614,0.00167751
1763691369,12:50:20,0.00143225,0.00318433,0.00246231,0.00171740,0.00107698,0.00141595,0.00348526,0.00163547
1763691379,12:50:30,0.00146798,0.00298082,0.00279409,0.00185251,0.00115352,0.00136375,0.00353476,0.00170562
1763691389,12:50:40,0.00134723,0.00324849,0.00239380,0.00157688,0.00101744,0.00145796,0.00336944,0.00155218
1763691399,12:50:50,0.00158644,0.00329893,0.00265595,0.00152428,0.00099113,0.00138347,0.00365197,0.00176263
1763691409,12:51:00,0.00138005,0.00336454,0.00243529,0.00174369,0.00107616,0.00141043,0.00364907,0.00168174
1763691419,12:51:10,0.00131803,0.00322478,0.00281487,0.00167109,0.00100885,0.00143313,0.00319560,0.00157926
1763691429,12:51:20,0.00149106,0.00292268,0.00243277,0.00171785,0.00098772,0.00133299,0.00350373,0.00170440
1763691439,12:51:30,0.00157369,0.00322073,0.00236847,0.00151975,0.00104325,0.00135218,0.00369793,0.00165777
1763691449,12:51:40,0.00153709,0.00310213,0.00253125,0.00168599,0.00109704,0.00143746,0.00361894,0.00167011
1763691459,12:51:50,0.00153693,0.00341394,0.00238977,0.00146099,0.00096880,0.00136929,0.00346200,0.00165197
1763691469,12:52:00,0.00151604,0.00331149,0.00269570,0.00142930,0.00094071,0.00132585,0.00325402,0.00167416
1763691479,12:52:10,0.00147770,0.00286401,0.00249042,0.00163179,0.00095778,0.00138160,0.00355551,0.00166491
1763691489,12:52:20,0.00138269,0.00294118,0.00307663,0.00139977,0.00114696,0.00126626,0.00346613,0.00169332
1763691499,12:52:30,0.00150588,0.00288782,0.00236780,0.00177530,0.00098578,0.00132125,0.00349384,0.00160430
1763691509,12:52:40,0.00134664,0.00301566,0.00251181,0.00189045,0.00111247,0.00137167,0.00355862,0.00164467
1763691519,12:52:50,0.00130788,0.00312005,0.00251865,0.00177038,0.00101571,0.00138420,0.00355751,0.00168916
1763691529,12:53:00,0.00125665,0.00328971,0.00236357,0.00171865,0.00107098,0.00134386,0.00375527,0.00162726
1763691539,12:53:10,0.00139535,0.00316403,0.00277049,0.00163440,0.00099122,0.00138713,0.00329968,0.00156005
1763691549,12:53:20,0.00142057,0.00318062,0.00227172,0.00143917,0.00100848,0.00137154,0.00334853,0.00165199
1763691559,12:53:30,0.00143242,0.00320424,0.00266273,0.00160376,0.00092401,0.00144652,0.00356992,0.00164818
1763691569,12:53:40,0.00151572,0.00318130,0.00275775,0.00168967,0.00107410,0.00138071,0.00342248,0.00165660
1763691579,12:53:50,0.00142317,0.00294966,0.00261365,0.00194582,0.00098668,0.00139591,0.00320971,0.00149205
1763691589,12:54:00,0.00145322,0.00296575,0.00292288,0.00172967,0.00099220,0.00132758,0.00346069,0.00151240
1763691599,12:54:10,0.00137678,0.00306281,0.00248259,0.00175258,0.00099347,0.00125118,0.00355307,0.00164415
1763691609,12:54:20,0.00142819,0.00308146,0.00253646,0.00178670,0.00096623,0.00134049,0.00332304,0.00164772
1763691619,12:54:30,0.00142789,0.00297980,0.00256810,0.00157220,0.00098544,0.00128686,0.00336535,0.00160418
1763691629,12:54:40,0.00145695,0.00298153,0.00257732,0.00158064,0.00097396,0.00127582,0.00357012,0.00157444
1763691639,12:54:50,0.00127693,0.00302695,0.00273663,0.00147572,0.00094067,0.00133058,0.00374941,0.00158881
1763691649,12:55:00,0.00138965,0.00307416,0.00224830,0.00158101,0.00104986,0.00130791,0.00344799,0.00156472
1763691659,12:55:10,0.00126880,0.00302341,0.00296473,0.00171477,0.00095068,0.00141746,0.00311710,0.00160839
1763691669,12:55:20,0.00137992,0.00304690,0.00249336,0.00177130,0.00105103,0.00136604,0.00350576,0.00156341
1763691679,12:55:30,0.00147434,0.00335825,0.00242763,0.00155569,0.00096041,0.00132101,0.00381947,0.00153665
1763691689,12:55:40,0.00127611,0.00303185,0.00267181,0.00161105,0.00080259,0.00128069,0.00371572,0.00166810
1763691699,12:55:50,0.00159065,0.00277039,0.00238623,0.00185736,0.00094659,0.00134132,0.00329158,0.00163815
1763691709,12:56:00,0.00135582,0.00295396,0.00244910,0.00152802,0.00100166,0.00139877,0.00339855,0.00158441
1763691719,12:56:10,0.00137764,0.00295634,0.00232786,0.00139126,0.00101281,0.00132694,0.00330809,0.00160448
1763691729,12:56:20,0.00134612,0.00294710,0.00227936,0.00161071,0.00092034,0.00136417,0.00340911,0.00151149
1763691739,12:56:30,0.00149258,0.00321651,0.00254204,0.00169382,0.00088363,0.00126280,0.00322746,0.00158558
1763691749,12:56:40,0.00141118,0.00319114,0.00245968,0.00150539,0.00098848,0.00137648,0.00330412,0.00152316
1763691759,12:56:50,0.00152112,0.00314765,0.00276803,0.00155773,0.00098891,0.00130993,0.00356790,0.00163324
1763691769,12:57:00,0.00146350,0.00301953,0.00237102,0.00151779,0.00102951,0.00130185,0.00330415,0.00168397
1763691779,12:57:10,0.00142546,0.00304444,0.00241973,0.00137709,0.00089858,0.00124019,0.00329626,0.00153510
1763691789,12:57:20,0.00143088,0.00281418,0.00243528,0.00151586,0.00115290,0.00134704,0.00315948,0.00159494
1763691799,12:57:30,0.00134881,0.00291390,0.00227449,0.00149701,0.00100389,0.00122965,0.00357514,0.00158128
1763691809,12:57:40,0.00131067,0.00299077,0.00259462,0.00146912,0.00102745,0.00127193,0.00324318,0.00155207
1763691819,12:57:50,0.00129905,0.00284741,0.00244944,0.00166802,0.00091664,0.00131514,0.00337863,0.00152253
1763691829,12:58:00,0.00138183,0.00312425,0.00218143,0.00163297,0.00101184,0.00122499,0.00346961,0.00160710
1763691839,12:58:10,0.00136560,0.00312976,0.00248569,0.00154684,0.00090501,0.00129957,0.00320411,0.00152548
1763691849,12:58:20,0.00132250,0.00322964,0.00264001,0.00159742,0.00107820,0.00133569,0.00309504,0.00150832
1763691859,12:58:30,0.00136240,0.00303947,0.00274210,0.00162502,0.00101334,0.00135853,0.00347739,0.00151087
1763691869,12:58:40,0.00139964,0.00318598,0.00254373,0.00171643,0.00100562,0.00125318,0.00341249,0.00159170
1763691879,12:58:50,0.00133685,0.00295842,0.00223349,0.00161642,0.00104721,0.00133365,0.00324921,0.00154694
1763691889,12:59:00,0.00128084,0.00292501,0.00238668,0.00155225,0.00104739,0.00133483,0.00340097,0.00157796
1763691899,12:59:10,0.00143175,0.00281940,0.00250091,0.00154450,0.00101064,0.00126744,0.00317550,0.00149750
1763691909,12:59:20,0.00144467,0.00308888,0.00260465,0.00141574,0.00097931,0.00131542,0.00351171,0.00152820
1763691919,12:59:30,0.00128326,0.00299047,0.00242728,0.00154102,0.00098469,0.00128805,0.00353318,0.00153012
1763691929,12:59:40,0.00138387,0.00308389,0.00267537,0.00164766,0.00091970,0.00130652,0.00324490,0.00150430
1763691939,12:59:50,0.00138042,0.00273604,0.00246120,0.00158979,0.00097340,0.00123331,0.00367281,0.00148470
1763691949,13:00:00,0.00140339,0.00319705,0.00261031,0.00165441,0.00093508,0.00131975,0.00344360,0.00155028
1763691959,13:00:10,0.00141165,0.00310113,0.00232440,0.00155957,0.00103086,0.00114111,0.00301420,0.00160550
1763691969,13:00:20,0.00130898,0.00295140,0.00239916,0.00142321,0.00093486,0.00121309,0.00296607,0.00157146
1763691979,13:00:30,0.00133892,0.00311639,0.00229856,0.00136792,0.00101179,0.00129843,0.00311759,0.00151888
1763691989,13:00:40,0.00135001,0.00295784,0.00245965,0.00176966,0.00098480,0.00124536,0.00324844,0.00157417
1763691999,13:00:50,0.00143593,0.00295963,0.00228683,0.00182071,0.00100289,0.00122879,0.00305005,0.00151183
1763692009,13:01:00,0.00137819,0.00311618,0.00224199,0.00171874,0.00091077,0.00120704,0.00319727,0.00148401
1763692019,13:01:10,0.00130573,0.00335746,0.00216436,0.00158056,0.00106756,0.00130329,0.00355556,0.00153036
1763692029,13:01:20,0.00147137,0.00292486,0.00232488,0.00153437,0.00097630,0.00122543,0.00337074,0.00151523
1763692039,13:01:30,0.00129750,0.00300202,0.00244709,0.00161518,0.00097621,0.00124305,0.00342149,0.00148096
1763692049,13:01:40,0.00128121,0.00304871,0.00220207,0.00158254,0.00098690,0.00128694,0.00356310,0.00153705
1763692059,13:01:50,0.00125835,0.00281577,0.00235136,0.00160468,0.00092143,0.00127149,0.00309723,0.00153465
1763692069,13:02:00,0.00117150,0.00283524,0.00208993,0.00154838,0.00103081,0.00120348,0.00358265,0.00160831
1763692079,13:02:10,0.00133641,0.00307571,0.00243111,0.00145945,0.00093888,0.00120585,0.00337067,0.00156949
1763692089,13:02:20,0.00132248,0.00278405,0.00243603,0.00148274,0.00088802,0.00131183,0.00330493,0.00146208
1763692099,13:02:30,0.00133211,0.00326892,0.00264297,0.00164390,0.00099306,0.00131917,0.00331180,0.00158417
1763692109,13:02:40,0.00135800,0.00313230,0.00245326,0.00144861,0.00098988,0.00119190,0.00309307,0.00147790
1763692119,13:02:50,0.00135292,0.00290483,0.00259823,0.00146031,0.00101136,0.00130148,0.00343575,0.00156715
1763692129,13:03:00,0.00122922,0.00302725,0.00217534,0.00158954,0.00092848,0.00116985,0.00331313,0.00163460
1763692139,13:03:10,0.00132514,0.00263970,0.00233718,0.00167285,0.00091883,0.00124448,0.00312540,0.00151553
1763692149,13:03:20,0.00129583,0.00284177,0.00250692,0.00154047,0.00100039,0.00124707,0.00316899,0.00150998
1763692159,13:03:30,0.00132558,0.00298321,0.00241125,0.00162958,0.00100315,0.00123126,0.00303240,0.00148386
1763692169,13:03:40,0.00139554,0.00266730,0.00212085,0.00166414,0.00099314,0.00132217,0.00300592,0.00159896
1763692179,13:03:50,0.00125826,0.00301191,0.00224004,0.00153937,0.00095608,0.00133664,0.00326740,0.00157274
1763692189,13:04:00,0.00134547,0.00279524,0.00237520,0.00156527,0.00091212,0.00125703,0.00325011,0.00145749
1763692199,13:04:10,0.00135050,0.00295458,0.00210933,0.00160148,0.00090389,0.00121916,0.00335344,0.00150637
1763692209,13:04:20,0.00142106,0.00283424,0.00234203,0.00154714,0.00094937,0.00121213,0.00325760,0.00157728
1763692219,13:04:30,0.00128491,0.00306500,0.00260279,0.00167066,0.00099061,0.00126927,0.00336205,0.00145183
1763692229,13:04:40,0.00126190,0.00267312,0.00273330,0.00158893,0.00082758,0.00127949,0.00319224,0.00150995
1763692239,13:04:50,0.00132977,0.00309904,0.00231794,0.00138287,0.00096068,0.00116746,0.00314679,0.00153284
1763692249,13:05:00,0.00136340,0.00277360,0.00210792,0.00137612,0.00096283,0.00127381,0.00341539,0.00148071
1763692259,13:05:10,0.00130231,0.00288600,0.00265292,0.00150853,0.00101088,0.00122712,0.00319702,0.00154416
1763692269,13:05:20,0.00122708,0.00272081,0.00260416,0.00148667,0.00080469,0.00134757,0.00330249,0.00155267
1763692279,13:05:30,0.00132871,0.00252485,0.00239134,0.00152461,0.00095661,0.00121671,0.00347895,0.00143053
1763692289,13:05:40,0.00119343,0.00272727,0.00212560,0.00152901,0.00087539,0.00121347,0.00373905,0.00150197
1763692299,13:05:50,0.00124629,0.00282772,0.00246975,0.00156053,0.00091850,0.00122614,0.00311033,0.00149013
1763692309,13:06:00,0.00138438,0.00268838,0.00237503,0.00138660,0.00092984,0.00115458,0.00308089,0.00157744
1763692319,13:06:10,0.00133259,0.00284767,0.00226414,0.00140039,0.00094533,0.00121960,0.00320183,0.00147186
1763692329,13:06:20,0.00132482,0.00266810,0.00207005,0.00152322,0.00091168,0.00123430,0.00346531,0.00153561
1763692339,13:06:30,0.00140359,0.00285315,0.00202820,0.00140363,0.00092721,0.00116595,0.00318389,0.00143089
1763692349,13:06:40,0.00132816,0.00275887,0.00235197,0.00144081,0.00084394,0.00116372,0.00323223,0.00150744
1763692359,13:06:50,0.00119012,0.00309755,0.00228351,0.00164098,0.00106768,0.00119531,0.00329779,0.00157923
1763692369,13:07:00,0.00117317,0.00267782,0.00216741,0.00156427,0.00093455,0.00117297,0.00305817,0.00147457
1763692379,13:07:10,0.00135603,0.00267232,0.00245337,0.00148528,0.00095898,0.00121836,0.00309665,0.00151208
1763692389,13:07:20,0.00121348,0.00282850,0.00240434,0.00158448,0.00096398,0.00126361,0.00281798,0.00160869
1763692399,13:07:30,0.00128756,0.00273232,0.00225636,0.00140711,0.00098180,0.00121910,0.00365423,0.00143325
1763692409,13:07:40,0.00132508,0.00282036,0.00196597,0.00155029,0.00088349,0.00128846,0.00322472,0.00146124
1763692419,13:07:50,0.00123276,0.00280963,0.00232198,0.00157162,0.00088144,0.00122559,0.00314797,0.00141470
1763692429,13:08:00,0.00134442,0.00274250,0.00243810,0.00136411,0.00089880,0.00117854,0.00297954,0.00150211
1763692439,13:08:10,0.00128755,0.00302210,0.00228835,0.00141443,0.00077710,0.00122580,0.00278759,0.00146328
1763692449,13:08:20,0.00143512,0.00291718,0.00208978,0.00165991,0.00090092,0.00121537,0.00324999,0.00160977
1763692459,13:08:30,0.00108519,0.00276382,0.00226097,0.00137940,0.00074864,0.00118970,0.00336511,0.00145073
1763692469,13:08:40,0.00127715,0.00267587,0.00266728,0.00166042,0.00096889,0.00119023,0.00299609,0.00154358
