Timestamp,Yellow,Ultraviolet,Infrared,Red,Green,Blue,Transparent,Violet
2025-12-23 23:17:27,0.454986853,0.562738322,0.457277288,0.531328046,0.488591413,0.477008929,0.542881237,0.45386904
2025-12-23 23:17:37,0.444432197,0.571723112,0.474805139,0.528648959,0.481978167,0.44709117,0.536257533,0.443805931
2025-12-23 23:17:47,0.422368544,0.569588011,0.451521711,0.5224626,0.486708377,0.449156439,0.53339346,0.432536034
2025-12-23 23:17:57,0.439913115,0.560193947,0.465289857,0.518358964,0.470984206,0.43104083,0.51779391,0.452807147
2025-12-23 23:18:07,0.434741901,0.554252247,0.475881592,0.521694732,0.46441233,0.436290373,0.520017226,0.437702577
2025-12-23 23:18:17,0.423329876,0.561036891,0.478560217,0.50896375,0.46088652,0.435128796,0.52581369,0.448454843
2025-12-23 23:18:27,0.434513658,0.542096171,0.485134713,0.524406839,0.466764157,0.432728914,0.508163527,0.441276547
2025-12-23 23:18:37,0.424109426,0.527054417,0.492402635,0.517224749,0.456132856,0.434499294,0.512831059,0.454069626
2025-12-23 23:18:47,0.415035432,0.52284113,0.495551639,0.517186159,0.418866366,0.434040325,0.500377094,0.458649852
2025-12-23 23:18:57,0.406977012,0.516178276,0.501940892,0.515063382,0.456103752,0.438727301,0.49706147,0.458072286
2025-12-23 23:19:08,0.413900732,0.492544278,0.504268875,0.522223613,0.455862731,0.439994794,0.499921203,0.470794052
2025-12-23 23:19:18,0.403253469,0.494167184,0.510345582,0.519133463,0.448801844,0.429737834,0.499002758,0.480818502
2025-12-23 23:19:28,0.402436559,0.485383204,0.506630318,0.52988534,0.452393476,0.444130105,0.497076729,0.490840936
2025-12-23 23:19:38,0.417054079,0.482252403,0.507700561,0.528471852,0.456917313,0.441410782,0.492217251,0.506690245
2025-12-23 23:19:48,0.415799774,0.484607436,0.508673137,0.541357401,0.46184958,0.458029228,0.511316892,0.507625391
2025-12-23 23:19:58,0.40893839,0.462678576,0.518934026,0.543117472,0.46374739,0.44506967,0.496308805,0.51389648
2025-12-23 23:20:08,0.420118269,0.475036133,0.515746041,0.542290587,0.47220951,0.453159884,0.505967793,0.529796475
2025-12-23 23:20:18,0.411972943,0.482614598,0.505782926,0.548771019,0.477493615,0.457282627,0.493294539,0.531606418
2025-12-23 23:20:28,0.415626329,0.4769735,0.503382858,0.55863042,0.482594342,0.458795954,0.511195408,0.534542545
2025-12-23 23:20:38,0.423037622,0.477452096,0.51483873,0.561593415,0.484093447,0.459587951,0.506547751,0.540158151
2025-12-23 23:20:48,0.424155293,0.485134479,0.524512106,0.561447123,0.498607662,0.460587738,0.511489444,0.541955894
2025-12-23 23:20:58,0.427267272,0.489493667,0.508299982,0.569068674,0.501720922,0.471380544,0.521646927,0.53643339
2025-12-23 23:21:08,0.436527511,0.49388898,0.506115845,0.57465385,0.538513568,0.453439964,0.522750048,0.540910979
2025-12-23 23:21:18,0.444774814,0.522303202,0.498560304,0.569209771,0.517186148,0.483637461,0.535968071,0.538188895
2025-12-23 23:21:28,0.445093424,0.520522858,0.496832951,0.574360359,0.517930406,0.493030089,0.534613175,0.527457264
2025-12-23 23:21:38,0.450013172,0.528281549,0.500962928,0.585568397,0.528953348,0.47475638,0.534041376,0.518814997
2025-12-23 23:21:48,0.45298499,0.574209991,0.499329109,0.576586353,0.529054049,0.493355385,0.529025215,0.496036152
2025-12-23 23:21:58,0.478375077,0.533537914,0.49525845,0.573865877,0.538019069,0.49270698,0.542717162,0.507355922
2025-12-23 23:22:08,0.471416934,0.544581349,0.482136552,0.579756069,0.533124044,0.489915939,0.545470221,0.495239703
2025-12-23 23:22:18,0.475895429,0.566946904,0.487867693,0.574160637,0.550519652,0.490490155,0.547979789,0.490094659
2025-12-23 23:22:28,0.47781545,0.559529719,0.482184416,0.585146385,0.541081596,0.499357461,0.555969915,0.483755271
2025-12-23 23:22:38,0.485003662,0.575085299,0.473665526,0.576351443,0.538057028,0.50116615,0.556438113,0.471981969
2025-12-23 23:22:48,0.480015675,0.567909734,0.473409442,0.578026465,0.548549294,0.500907248,0.557836676,0.470581706
2025-12-23 23:22:58,0.488897296,0.565986302,0.458232175,0.574581557,0.541491011,0.445728723,0.563325024,0.445251922
2025-12-23 23:23:08,0.481543734,0.569047489,0.469902096,0.557429967,0.543082757,0.493703397,0.557608018,0.453680887
2025-12-23 23:23:18,0.495012349,0.553068843,0.452787415,0.574213081,0.540955702,0.500998218,0.570035926,0.451410744
2025-12-23 23:23:28,0.496277728,0.554409893,0.4579653,0.561641707,0.531139412,0.500939738,0.564104015,0.433749694
2025-12-23 23:23:38,0.493767964,0.556365586,0.449356276,0.562074045,0.529549923,0.498328495,0.558001037,0.430902408
2025-12-23 23:23:48,0.495617806,0.541937559,0.44987444,0.561098721,0.523186781,0.501187549,0.566016275,0.439810245
2025-12-23 23:23:58,0.49141984,0.525772133,0.457551296,0.51604598,0.516854276,0.493818231,0.557510672,0.448848394
2025-12-23 23:24:08,0.486359494,0.514933178,0.450642481,0.554025583,0.512186907,0.502425972,0.554327324,0.448112676
2025-12-23 23:24:18,0.483111675,0.509656641,0.445734426,0.539010373,0.503246633,0.49198746,0.533242043,0.451149581
2025-12-23 23:24:28,0.478672414,0.502762461,0.445043107,0.544622368,0.498794453,0.49057402,0.542876892,0.463642974
2025-12-23 23:24:38,0.480428687,0.492942408,0.443917461,0.552060087,0.497926002,0.488668739,0.537843315,0.465099456
2025-12-23 23:24:48,0.479394798,0.488530533,0.446747974,0.527647936,0.476431064,0.488403809,0.539349024,0.468765006
2025-12-23 23:24:58,0.481159079,0.47129547,0.443749701,0.53099031,0.477959386,0.480133544,0.534047345,0.49224945
2025-12-23 23:25:08,0.467809599,0.475832251,0.443839594,0.529276164,0.467113083,0.472458443,0.519794125,0.491954615
2025-12-23 23:25:18,0.448049212,0.473802106,0.44364078,0.521772108,0.469039013,0.475410101,0.525666848,0.496246029
2025-12-23 23:25:28,0.445672244,0.464078119,0.456603248,0.516792277,0.463346636,0.465897618,0.514064032,0.515315755
2025-12-23 23:25:38,0.4562393,0.473795295,0.463908433,0.517681875,0.458133909,0.468465207,0.512682451,0.51748928
2025-12-23 23:25:48,0.441051497,0.475939943,0.464379648,0.518704006,0.4554677,0.456482159,0.499353908,0.518942648
2025-12-23 23:25:58,0.437421696,0.479978576,0.464001846,0.520615073,0.464943208,0.454386693,0.501088726,0.529380823
2025-12-23 23:26:08,0.469161592,0.485444794,0.479758755,0.511699993,0.451454913,0.448355582,0.48895226,0.545839139
2025-12-23 23:26:18,0.394324131,0.48778514,0.468569045,0.51764655,0.458191898,0.453437086,0.485595135,0.536088879
2025-12-23 23:26:28,0.427089374,0.50280151,0.479695789,0.518970422,0.458764716,0.451669737,0.498588936,0.543388202
2025-12-23 23:26:38,0.4459068,0.509706768,0.4856898,0.526126896,0.459899393,0.442242498,0.502117752,0.550155494
2025-12-23 23:26:48,0.41657132,0.518488532,0.481703415,0.528879675,0.459231476,0.44624182,0.489861557,0.538635385
2025-12-23 23:26:58,0.423429775,0.528347409,0.493455189,0.542809281,0.472260422,0.439052386,0.498772632,0.526885838
2025-12-23 23:27:08,0.405443474,0.53698985,0.495195052,0.530924128,0.474629082,0.434884732,0.50424293,0.52821557
