Timestamp,Yellow,Ultraviolet,Infrared,Red,Green,Blue,Transparent,Violet
2025-12-27 10:38:31,0.00478125,0.007929688,0.003921875,0.010171875,-0.000875,-0.00125,0.001523438,0.002984375
2025-12-27 10:38:43,0.005132813,0.007226563,0.003140625,0.010398437,-0.001,-0.001125,0.000492188,0.003398437
2025-12-27 10:38:55,0.00528125,0.00859375,0.0038125,0.010570312,-0.000625,-0.000875,0.00171875,0.003484375
2025-12-27 10:39:07,0.005257813,0.008179687,0.003492188,0.01059375,-0.000625,-0.001125,0.001703125,0.003484375
2025-12-27 10:39:12,0.005148438,0.008523437,0.003414062,0.0105,-0.00075,-0.001125,0.001742188,0.003382812
2025-12-27 10:39:24,0.004921875,0.008757812,0.003148438,0.010445312,-0.00075,-0.001125,0.0016875,0.003164063
2025-12-27 10:39:36,0.0046875,0.008460937,0.0036875,0.009625,-0.001,-0.0015,0.001320313,0.002929688
2025-12-27 10:39:42,0.00421875,0.008359375,0.00253125,0.009867188,-0.001,-0.0015,0.0011875,0.002726563
2025-12-27 10:39:53,0.004164063,0.008421875,0.002109375,0.009828125,-0.001,-0.00125,0.0013125,0.002617188
2025-12-27 10:40:05,0.004039063,0.008492187,0.00184375,0.009773438,-0.000875,-0.001375,0.00134375,0.002507813
2025-12-27 10:40:17,0.003773437,0.008742187,0.001703125,0.009640625,-0.000875,-0.001375,0.00125,0.00228125
2025-12-27 10:40:23,0.0036875,0.008632812,0.0016875,0.009570313,-0.000875,-0.0015,0.001242188,0.002210938
2025-12-27 10:40:34,0.003695313,0.00853125,0.001601563,0.00953125,-0.000875,-0.0015,0.001164062,0.00225
2025-12-27 10:40:46,0.003726563,0.008648437,0.00153125,0.009515625,-0.000875,-0.0015,0.00115625,0.0023125
2025-12-27 10:40:52,0.003679688,0.008601562,0.001523438,0.009476563,-0.00075,-0.0015,0.001164062,0.002414062
2025-12-27 10:41:03,0.003953125,0.00871875,0.00165625,0.009554688,-0.000625,-0.001375,0.00128125,0.002570313
2025-12-27 10:41:15,0.003703125,0.008476562,0.001335938,0.009335938,-0.00075,-0.001625,0.001085938,0.002359375
2025-12-27 10:41:27,0.00334375,0.008226562,0.001070313,0.009164063,-0.000875,-0.00175,0.00078125,0.00209375
2025-12-27 10:41:33,0.003210938,0.008039062,0.000992188,0.009164063,-0.000875,-0.002,0.000679688,0.001921875
2025-12-27 10:41:44,0.002992188,0.00775,0.000695312,0.008984375,-0.001125,-0.002125,0.000492188,0.001664062
2025-12-27 10:41:56,0.002796875,0.007664062,0.000429688,0.008703125,-0.00125,-0.002375,0.000335938,0.001492188
2025-12-27 10:42:08,0.002835937,0.007742187,0.000460938,0.008648437,-0.00125,-0.002375,0.000367188,0.001484375
2025-12-27 10:42:14,0.002859375,0.007804687,0.00040625,0.008679687,-0.001125,-0.002375,0.00034375,0.001421875
2025-12-27 10:42:25,0.003304687,0.007960938,0.000664063,0.00896875,-0.000875,-0.002125,0.000703125,0.001804688
2025-12-27 10:42:37,0.003625,0.008054687,0.000898438,0.00934375,-0.00075,-0.002,0.00084375,0.002070313
2025-12-27 10:42:43,0.00371875,0.007796875,0.00028125,0.009390625,-0.00075,-0.002,0.00046875,0.002210938
2025-12-27 10:42:54,0.00409375,0.008179687,0.001179687,0.0096875,-0.000625,-0.001625,0.00115625,0.002578125
2025-12-27 10:43:06,0.004273438,0.008085937,0.000671875,0.009609375,-0.000625,-0.001375,0.0013125,0.002859375
2025-12-27 10:43:18,0.00415625,0.008265625,0.001226563,0.009757813,-0.000125,-0.001375,0.001515625,0.002921875
2025-12-27 10:43:24,0.004039063,0.00778125,0.00025,0.009460938,-0.000375,-0.0015,0.001054688,0.002820312
2025-12-27 10:43:35,0.004070313,0.008109375,0.000851562,0.009601563,-0.000375,-0.0015,0.001335938,0.00284375
2025-12-27 10:43:47,0.003929688,0.007734375,0.000523438,0.009484375,-0.0005,-0.00175,0.001078125,0.002773437
2025-12-27 10:43:53,0.00371875,0.006554687,-0.000851562,0.008796875,-0.001,-0.002125,1.5625e-05,0.002710938
2025-12-27 10:44:05,0.003960938,0.007625,0.000765625,0.009210938,-0.0005,-0.001375,0.00096875,0.002898437
2025-12-27 10:44:16,0.003828125,0.0071875,0.000515625,0.009367188,-0.0005,-0.00175,0.000898438,0.00271875
2025-12-27 10:44:28,0.003367187,0.006703125,9.375e-05,0.008742187,-0.00075,-0.002125,0.000445313,0.002335937
2025-12-27 10:44:34,0.003476563,0.006492188,8.5937e-05,0.009109375,-0.00075,-0.002125,0.0005,0.002460938
2025-12-27 10:44:46,0.003664063,0.00675,0.000421875,0.009335938,-0.00075,-0.002125,0.00065625,0.002546875
2025-12-27 10:44:57,0.00371875,0.006851563,0.000414062,0.00953125,-0.0005,-0.00225,0.00075,0.0025625
2025-12-27 10:45:03,0.0035,0.006523437,0.000328125,0.0095625,-0.000625,-0.00225,0.000453125,0.002578125
2025-12-27 10:45:15,0.003882812,0.006734375,0.000546875,0.009765625,-0.000625,-0.002125,0.000804688,0.002875
2025-12-27 10:45:27,0.004117188,0.006882813,0.000835937,0.009960938,-0.0005,-0.001875,0.000867188,0.003203125
2025-12-27 10:45:38,0.00378125,0.006429688,0.000546875,0.009859375,-0.000625,-0.00225,0.00059375,0.002992188
2025-12-27 10:45:44,0.003617188,0.006296875,0.000476562,0.009820313,-0.000625,-0.002375,0.0005,0.002914062
2025-12-27 10:45:56,0.00371875,0.006289063,0.000429688,0.009867188,-0.000625,-0.0025,0.000625,0.002890625
2025-12-27 10:46:08,0.003679688,0.006304688,0.000429688,0.009953125,-0.00075,-0.0025,0.00059375,0.002976563
2025-12-27 10:46:13,0.003617188,0.006328125,0.000335938,0.009921875,-0.00075,-0.002625,0.000523438,0.002976563
2025-12-27 10:46:25,0.003375,0.006242188,0.000242187,0.009820313,-0.00075,-0.00275,0.0005,0.002875
2025-12-27 10:46:37,0.003195313,0.005757812,7.8125e-05,0.009867188,-0.000875,-0.002875,0.00015625,0.002820312
2025-12-27 10:46:49,0.003328125,0.006375,0.0005,0.01015625,-0.00075,-0.002625,0.000539063,0.0029375
2025-12-27 10:46:55,0.003398437,0.006078125,0.000570312,0.010203125,-0.00075,-0.0025,0.000476562,0.002976563
2025-12-27 10:47:06,0.003085938,0.00525,-0.000171875,0.010234375,-0.00075,-0.002625,-0.000421875,0.002984375
2025-12-27 10:47:18,0.003054688,0.00609375,0.0005,0.009945313,-0.000625,-0.002375,0.000421875,0.002828125
2025-12-27 10:51:35,0.002234375,0.004164063,0.000476562,0.0098125,-0.00025,-0.002375,-0.00125,0.002460938
2025-12-27 10:51:53,0.0023125,0.004015625,-0.000234375,0.00990625,-0.0005,-0.002375,-0.001929687,0.00246875
2025-12-27 10:52:22,0.003210938,0.0049375,0.001023438,0.010523437,0.000125,-0.00125,-0.000609375,0.003289062
2025-12-27 10:52:28,0.003140625,0.005023438,0.001085938,0.010546875,0.000125,-0.00125,-0.000546875,0.003273437
2025-12-27 10:52:40,0.002765625,0.004414063,0.000289062,0.009304688,-0.000125,-0.001625,-0.000898438,0.002789062
2025-12-27 10:52:51,0.002835937,0.00446875,0.000914063,0.010117187,0.000125,-0.0015,-0.00065625,0.00309375
2025-12-27 10:52:57,0.003070313,0.004421875,0.000882813,0.0098125,0.00025,-0.001375,-0.0005625,0.003023438
2025-12-27 10:53:09,0.0031875,0.004226563,0.001476563,0.00859375,0.0005,-0.000375,0.000257813,0.003460938
2025-12-27 10:53:21,0.003601563,0.00503125,0.001484375,0.009882813,0.000625,-0.00025,0.000375,0.003625
2025-12-27 10:53:32,0.003234375,0.0040625,0.001070313,0.009585938,0.000375,-0.001,-0.00021875,0.00309375
2025-12-27 10:53:38,0.003335937,0.003859375,0.000945312,0.0095625,0.000375,-0.001125,-0.000304687,0.003125
2025-12-27 10:53:50,0.0033125,0.00371875,2.3438e-05,0.007460938,0.0,-0.00125,-0.00034375,0.00275
2025-12-27 10:54:02,0.00340625,0.003890625,0.000914063,0.009375,0.00025,-0.000875,-0.000125,0.00315625
2025-12-27 10:54:07,0.003234375,0.003734375,0.000898438,0.009265625,0.00025,-0.00075,-0.000171875,0.002921875
2025-12-27 10:54:19,0.003203125,0.003585938,0.000601562,0.008734375,0.0,-0.000875,-0.000125,0.002945313
2025-12-27 10:54:31,0.003164063,0.003492188,0.000632813,0.0090625,0.000125,-0.000875,-7.0313e-05,0.002804687
2025-12-27 10:54:43,0.002945313,0.003257812,0.000882813,0.009375,0.0,-0.00075,0.0,0.002789062
2025-12-27 10:54:48,0.002742188,0.003242188,0.00078125,0.008359375,0.000125,-0.000375,0.00025,0.002695313
2025-12-27 10:55:00,0.002851562,0.00365625,0.001101563,0.009835938,0.00025,-0.000375,0.000367188,0.002726563
2025-12-27 10:55:12,0.002484375,0.002890625,0.000671875,0.009195313,0.000125,-0.00075,4.6875e-05,0.002257812
2025-12-27 10:55:18,0.002679688,0.002859375,0.000632813,0.009367188,0.000125,-0.000875,7.8125e-05,0.002335937
2025-12-27 10:55:30,0.002875,0.002945313,0.000523438,0.008804688,0.000125,-0.000625,0.000367188,0.002648438
2025-12-27 10:55:41,0.002789062,0.003242188,0.001109375,0.008132812,0.00025,0.000125,0.000796875,0.002703125
2025-12-27 10:55:53,0.0028125,0.003664063,0.001390625,0.007609375,0.000375,0.00075,0.00125,0.002820312
2025-12-27 10:55:59,0.002851562,0.00328125,0.001335938,0.00784375,0.0005,0.0005,0.001171875,0.002851562
2025-12-27 10:56:11,0.002507813,0.002351562,0.001164062,0.008210937,0.000375,0.000125,0.000796875,0.002578125
2025-12-27 10:56:22,0.002296875,0.001585938,0.00084375,0.008164062,0.000125,-0.000375,0.000492188,0.002414062
2025-12-27 10:56:34,0.002,0.001195312,0.000578125,0.007664062,0.0,-0.0005,0.000273438,0.00221875
2025-12-27 10:56:40,0.001898437,0.0013125,0.000484375,0.007367188,-0.000125,-0.0005,0.000273438,0.002125
2025-12-27 10:56:51,0.001953125,0.001789063,0.0005,0.007257813,0.0,-0.00025,0.00053125,0.002164063
2025-12-27 10:57:03,0.001804688,0.000867188,0.000210937,0.008671875,-0.000125,-0.000875,0.000296875,0.0020625
2025-12-27 10:57:09,0.001640625,0.0005625,0.000101563,0.008390625,-0.00025,-0.001,0.000164063,0.001921875
2025-12-27 10:57:21,0.001554688,0.000640625,7.813e-06,0.008039062,-0.000375,-0.001,0.00015625,0.001820313
2025-12-27 10:57:32,0.001515625,0.001015625,-9.375e-05,0.007734375,-0.000375,-0.000875,0.00034375,0.001757813
2025-12-27 10:57:44,0.001828125,0.00125,0.000210937,0.008664062,-0.00025,-0.00075,0.000632813,0.001921875
2025-12-27 10:57:50,0.001851563,0.001195312,0.000234375,0.008859375,-0.000125,-0.00075,0.000648438,0.001953125
2025-12-27 10:58:02,0.0015,-0.000234375,-0.00103125,0.007835938,-0.0005,-0.001125,-0.001289063,0.001773438
2025-12-27 10:58:13,0.002507813,-5.4688e-05,-0.000992188,0.008875,-0.00075,-0.0015,-0.001796875,0.002507813
2025-12-27 10:58:19,0.002664063,-0.000601562,-0.001109375,0.008617187,-0.00075,-0.001375,-0.002796875,0.002679688
2025-12-27 10:58:31,0.00334375,0.002578125,0.000609375,0.009875,-0.000125,0.0,0.001335938,0.003242188
2025-12-27 10:58:43,0.002867187,0.000640625,-0.00034375,0.009367188,-0.000125,-0.00025,-0.00028125,0.002953125
2025-12-27 10:58:54,0.00278125,5.4688e-05,-0.000570312,0.008859375,-0.0005,-0.000625,-0.0010625,0.002890625
2025-12-27 10:59:00,0.00315625,0.001054688,4.6875e-05,0.009554688,-0.000125,-0.00025,8.5937e-05,0.00309375
2025-12-27 10:59:12,0.003117188,0.00040625,-0.00034375,0.009296875,-0.00075,-0.001125,-0.000265625,0.003109375
2025-12-27 10:59:24,0.003101563,-0.0003125,-0.000710937,0.009515625,-0.00075,-0.00125,-0.001210937,0.003195313
2025-12-27 10:59:35,0.003507813,0.000359375,-0.000828125,0.008554687,-0.001375,-0.001875,-0.000585937,0.003195313
2025-12-27 10:59:41,0.003578125,0.000953125,-0.000351562,0.00884375,-0.00075,-0.001,7.0313e-05,0.003375
2025-12-27 10:59:53,0.003578125,-0.001570313,-0.001132812,0.008867188,-0.001375,-0.00175,-0.003125,0.003507813
2025-12-27 11:00:05,0.003476563,-0.001242188,-0.0010625,0.008421875,-0.00125,-0.001125,-0.002460938,0.003578125
2025-12-27 11:00:11,0.003703125,-0.00109375,-0.00103125,0.008523437,-0.001,-0.0015,-0.001890625,0.003710938
2025-12-27 11:00:22,0.003476563,0.000726562,8.5937e-05,0.005765625,-0.000875,-0.001,-0.001914062,0.00365625
2025-12-27 11:00:34,0.004304688,0.001390625,0.001226563,0.008351562,-0.0015,-0.001,-0.001773438,0.004148438
2025-12-27 11:00:46,0.003679688,0.0009375,-0.001671875,0.010679687,-0.002625,-0.004125,-0.00234375,0.003210938
2025-12-27 11:00:52,0.004070313,0.003375,-0.000398438,0.012789063,-0.0015,-0.0015,-0.000148437,0.003171875
2025-12-27 11:01:03,0.004453125,0.0029375,0.000382813,0.013203125,-0.000875,-0.00075,9.375e-05,0.003421875
2025-12-27 11:01:15,0.004101563,0.002828125,7.8125e-05,0.009976563,-0.00075,-0.0005,-0.001226563,0.003476563
2025-12-27 11:01:21,0.004039063,0.001109375,-0.000789063,0.009445313,-0.000625,-0.001,-0.000828125,0.003859375
2025-12-27 11:01:33,0.004554687,0.00378125,0.00015625,0.011734375,-0.000625,-0.0005,-4.6875e-05,0.004203125
2025-12-27 11:01:44,0.003640625,0.006914063,4.6875e-05,0.008828125,-0.000375,-0.000875,-0.000601562,0.003867187
2025-12-27 11:01:56,0.00334375,0.008664062,0.000273438,0.007453125,0.000125,0.000125,0.000539063,0.003648438
2025-12-27 11:02:02,0.002851562,0.006851563,-0.00084375,0.006367188,-0.00075,-0.00075,-0.002554688,0.0029375
2025-12-27 11:02:14,0.003398437,0.008257812,-0.000265625,0.011648438,-0.000375,-0.0005,-0.000710937,0.003921875
2025-12-27 11:02:25,0.0026875,0.007890625,-0.00040625,0.0131875,-0.000625,-0.000875,-0.000601562,0.003296875
2025-12-27 11:02:37,0.003148438,0.005945313,0.000515625,0.012640625,-0.000375,0.000125,0.000828125,0.003429688
2025-12-27 11:02:43,0.004335938,0.004125,-0.000453125,0.013007813,-0.000375,0.0,0.000453125,0.003734375
2025-12-27 11:02:55,0.003875,0.004695312,0.000273438,0.00940625,-0.000125,0.0,0.001585938,0.0039375
2025-12-27 11:03:06,0.0043125,0.003257812,-0.00025,0.008304687,-0.000375,-0.000125,-0.000289062,0.00428125
2025-12-27 11:03:12,0.004414063,0.0030625,-0.000289062,0.008085937,-0.00025,-0.000375,-0.001257813,0.00440625
2025-12-27 11:03:24,0.005484375,0.002960938,-0.000359375,0.011648438,-0.00075,-0.00075,0.001851563,0.003460938
2025-12-27 11:03:35,0.00434375,7.8125e-05,-0.001320313,0.0128125,-0.000875,-0.000625,0.00028125,0.00115625
2025-12-27 11:03:47,0.004695312,0.001671875,-0.0008125,0.014507812,-0.000875,-0.000375,0.000757813,0.001640625
2025-12-27 11:03:53,0.00453125,0.00078125,-0.001539063,0.014265625,-0.001,-0.00075,-3.125e-05,0.001164062
2025-12-27 11:04:05,0.005164063,0.000445313,-0.001453125,0.014320312,-0.0015,-0.001375,0.000375,0.001804688
2025-12-27 11:04:16,0.00571875,0.004382813,-0.000382813,0.015023438,-0.001,-0.000125,0.003703125,0.0023125
2025-12-27 11:04:28,0.0044375,0.000515625,-0.001398437,0.014015625,-0.001125,-0.001125,-0.001476563,0.0013125
2025-12-27 11:04:34,0.005265625,0.001664062,-0.0014375,0.01403125,-0.001,-0.000875,-1.5625e-05,0.002015625
2025-12-27 11:04:46,0.005664062,0.001453125,-0.001132812,0.015382813,-0.000625,-0.00025,-0.000226563,0.002539063
2025-12-27 11:04:57,0.006039063,0.002453125,-0.001164062,0.016359375,-0.000375,0.00025,-2.3438e-05,0.002796875
2025-12-27 11:05:38,0.005804687,0.004367188,-0.001101563,0.01684375,-0.000375,0.0,0.0,0.003367187
